Data are continuously updated and reviewed.,,
The format of this file is as follows:,,
POS.  1-8   = Date of daily flow  CCYYMMDD,,
POS. 10-18  = Daily avg flow rate in cubic metres/sec 99999.999,,
POS. 20-24  = Quality code,,
,,
B7H026,,
Variable 100.00 Surface Water Level,,
,,
date,discharge,quality
20100224,63.796,2
20100225,71.006,2
20100226,62.966,2
20100227,52.639,2
20100228,45.286,2
20100301,41.582,2
20100302,37.435,2
20100303,32.254,2
20100304,28.772,2
20100305,25.8,2
20100306,23.857,2
20100307,24.98,2
20100308,24.616,2
20100309,29.313,2
20100310,24.422,2
20100311,22.069,2
20100312,21.501,2
20100313,22.301,2
20100314,23.394,2
20100315,22.877,2
20100316,21.949,2
20100317,23.254,2
20100318,25.574,2
20100319,25.17,2
20100320,23.595,2
20100321,25.495,2
20100322,22.814,2
20100323,21.536,2
20100324,22.07,2
20100325,21.119,2
20100326,24.056,2
20100327,24.072,2
20100328,24.351,2
20100329,21.368,2
20100330,20.38,2
20100331,21.242,2
20100401,21.494,2
20100402,23.131,2
20100403,24.688,2
20100404,35.215,2
20100405,98.48,2
20100406,87.259,2
20100407,126.689,2
20100408,151.588,2
20100409,142.616,2
20100410,169.547,2
20100411,157.546,2
20100412,147.675,2
20100413,135.731,2
20100414,118.62,2
20100415,104.045,2
20100416,92.06,2
20100417,82.911,2
20100418,72.613,2
20100419,67.61,2
20100420,64.735,2
20100421,70.134,2
20100422,85.963,2
20100423,102.013,2
20100424,80.707,2
20100425,77.182,2
20100426,80.151,2
20100427,86.381,2
20100428,84.967,2
20100429,110.526,2
20100430,140.72,2
20100501,136.831,2
20100502,126.95,2
20100503,116.847,2
20100504,106.703,2
20100505,105.494,2
20100506,100.628,2
20100507,94.537,2
20100508,94.623,2
20100509,107.451,2
20100510,123.442,2
20100511,118.036,2
20100512,104.707,2
20100513,93.161,2
20100514,86.855,2
20100515,79.417,2
20100516,81.215,2
20100517,84.196,2
20100518,80.652,2
20100519,81.343,2
20100520,74.221,2
20100521,68.206,2
20100522,61.383,2
20100523,56.547,2
20100524,52.544,2
20100525,50.716,2
20100526,50.519,2
20100527,49.682,2
20100528,46.266,2
20100529,43.367,2
20100530,42.127,2
20100531,38.535,2
20100601,38.05,2
20100602,38.15,2
20100603,39.658,2
20100604,40.282,2
20100605,38.892,2
20100606,39.606,2
20100607,41.796,2
20100608,47.019,2
20100609,45.355,2
20100610,42.945,2
20100611,39.459,2
20100612,37.244,2
20100613,36.473,2
20100614,34.982,2
20100615,34.449,2
20100616,32.126,2
20100617,31.678,2
20100618,30.855,2
20100619,30.396,2
20100620,29.76,2
20100621,30.692,2
20100622,30.9,2
20100623,30.016,2
20100624,28.883,2
20100625,28.281,2
20100626,28.293,2
20100627,27.323,2
20100628,27.193,2
20100629,26.486,2
20100630,27.133,2
20100701,25.095,2
20100702,24.632,2
20100703,25.23,2
20100704,25.942,2
20100705,24.716,2
20100706,25.31,2
20100707,24.042,2
20100708,23.745,2
20100709,24.381,2
20100710,24.183,2
20100711,24.222,2
20100712,25.153,2
20100713,24.414,2
20100714,25.576,2
20100715,26.323,2
20100716,26.43,2
20100717,25.717,2
20100718,24.665,2
20100719,23.876,2
20100720,23.996,2
20100721,23.579,2
20100722,22.116,2
20100723,22.562,2
20100724,20.472,2
20100725,18.804,2
20100726,18.146,2
20100727,17.687,2
20100728,17.783,2
20100729,17.766,2
20100730,16.568,2
20100731,14.805,2
20100801,16.284,2
20100802,16.69,2
20100803,16.772,2
20100804,16.671,2
20100805,15.342,2
20100806,15.58,2
20100807,15.108,2
20100808,15.201,2
20100809,15.289,2
20100810,15.057,2
20100811,13.907,2
20100812,14.042,2
20100813,14.171,2
20100814,12.531,2
20100815,12.068,2
20100816,12.709,2
20100817,12.229,2
20100818,13.089,2
20100819,11.215,2
20100820,11.675,2
20100821,10.491,2
20100822,11.099,2
20100823,9.224,2
20100824,9.137,2
20100825,9.512,2
20100826,9.768,2
20100827,9.492,2
20100828,8.946,2
20100829,8.478,2
20100830,8.981,2
20100831,7.648,2
20100901,8.349,2
20100902,6.582,2
20100903,6.452,2
20100904,6.399,2
20100905,6.326,2
20100906,6.322,2
20100907,5.686,2
20100908,5.745,2
20100909,5.847,2
20100910,5.749,2
20100911,5.242,2
20100912,5.247,2
20100913,4.894,2
20100914,5.217,2
20100915,4.228,2
20100916,4.348,2
20100917,4.506,2
20100918,3.956,2
20100919,3.707,2
20100920,3.581,2
20100921,3.469,2
20100922,4.115,2
20100923,3.421,2
20100924,3.566,2
20100925,2.801,2
20100926,2.696,2
20100927,2.802,2
20100928,2.416,2
20100929,2.529,2
20100930,2.62,2
20101001,3.018,2
20101002,2.807,2
20101003,2.595,2
20101004,2.456,2
20101005,1.921,2
20101006,1.548,2
20101007,1.578,2
20101008,2.05,2
20101009,1.644,2
20101010,1.852,2
20101011,1.859,2
20101012,1.44,2
20101013,1.875,2
20101014,1.853,2
20101015,1.896,2
20101016,1.781,2
20101017,1.59,2
20101018,1.692,2
20101019,1.551,2
20101020,1.525,2
20101021,1.442,2
20101022,1.342,2
20101023,1.333,2
20101024,1.33,2
20101025,1.396,2
20101026,1.747,2
20101027,1.593,2
20101028,3.444,2
20101029,8.558,2
20101030,7.473,2
20101031,6.729,2
20101101,5.438,2
20101102,4.217,2
20101103,5.034,2
20101104,4.882,2
20101105,22.637,2
20101106,23.633,2
20101107,14.974,2
20101108,9.908,2
20101109,37.173,2
20101110,30.636,2
20101111,26.137,2
20101112,21.008,2
20101113,24.689,2
20101114,27.56,2
20101115,17.695,2
20101116,13.294,2
20101117,10.678,2
20101118,9.477,2
20101119,8.894,2
20101120,8.469,2
20101121,13.046,2
20101122,11.148,2
20101123,10.032,2
20101124,11.307,2
20101125,11.312,2
20101126,11.049,2
20101127,15.349,2
20101128,20.139,2
20101129,24.055,2
20101130,20.925,2
20101201,18.481,2
20101202,15.637,2
20101203,14.368,2
20101204,17.397,2
20101205,45.797,2
20101206,82.077,2
20101207,53.9,2
20101208,42.068,2
20101209,48.208,2
20101210,47.668,2
20101211,37.904,2
20101212,38.259,2
20101213,38.612,2
20101214,65.524,2
20101215,142.26,2
20101216,119.674,2
20101217,101.805,2
20101218,79.035,2
20101219,75.793,2
20101220,167.691,60
20101221,289.53,60
20101222,289.53,60
20101223,289.53,60
20101224,289.53,60
20101225,288.945,60
20101226,274.549,2
20101227,226.364,2
20101228,205.394,2
20101229,195.627,2
20101230,176.077,2
20101231,140.749,2
20110101,115.916,2
20110102,117.509,2
20110103,106.927,2
20110104,106.456,2
20110105,98.764,2
20110106,125.244,2
20110107,269.88,60
20110108,289.53,60
20110109,289.53,60
20110110,289.53,60
20110111,289.53,60
20110112,289.53,60
20110113,289.53,60
20110114,276.556,60
20110115,262.96,60
20110116,289.53,60
20110117,289.53,60
20110118,289.53,60
20110119,289.53,60
20110120,289.5,60
20110121,277.074,2
20110122,287.435,60
20110123,288.893,60
20110124,275.291,2
20110125,264.487,2
20110126,263.002,2
20110127,268.786,60
20110128,286.929,60
20110129,283.928,60
20110130,261.42,2
20110131,266.298,2
20110201,261.064,2
20110202,233.156,2
20110203,201.971,2
20110204,178.092,2
20110205,159.35,2
20110206,148.025,2
20110207,155.93,2
20110208,112.481,2
20110209,116.823,2
20110210,114.04,2
20110211,108.587,2
20110212,101.255,2
20110213,100.263,2
20110214,104.168,2
20110215,110.188,2
20110216,106.882,2
20110217,97.64,2
20110218,86.934,2
20110219,76.742,2
20110220,69.099,2
20110221,62.384,2
20110222,66.599,2
20110223,65.991,2
20110224,62.387,2
20110225,61.209,2
20110226,71.772,2
20110227,78.19,2
20110228,79.804,2
20110301,70.613,2
20110302,64.286,2
20110303,59.716,2
20110304,58.362,2
20110305,55.419,2
20110306,50.449,2
20110307,47.235,2
20110308,44.621,2
20110309,42.213,2
20110310,37.457,2
20110311,34.68,2
20110312,32.066,2
20110313,29.118,2
20110314,28.066,2
20110315,26.914,2
20110316,25.129,2
20110317,25.06,2
20110318,26.369,2
20110319,27.086,2
20110320,28.351,2
20110321,24.425,2
20110322,24.583,2
20110323,39.792,2
20110324,46.617,2
20110325,40.043,2
20110326,44.835,2
20110327,54.158,2
20110328,57.372,2
20110329,74.87,2
20110330,78.228,2
20110331,69.33,2
20110401,60.678,2
20110402,53.579,2
20110403,54.361,2
20110404,69.981,2
20110405,77.935,2
20110406,91.233,2
20110407,104.475,2
20110408,104.47,2
20110409,84.078,2
20110410,77.679,2
20110411,71.33,2
20110412,65.092,2
20110413,59.332,2
20110414,55.555,2
20110415,55.196,2
20110416,60.312,2
20110417,66.192,2
20110418,71.912,2
20110419,112.637,2
20110420,107.997,2
20110421,98.853,2
20110422,94.019,2
20110423,99.466,2
20110424,106.104,2
20110425,102.852,2
20110426,101.307,2
20110427,91.966,2
20110428,85.799,2
20110429,82.765,2
20110430,78.934,2
20110501,78.645,2
20110502,78.784,2
20110503,87.957,2
20110504,97.941,2
20110505,91.622,2
20110506,83.43,2
20110507,78.245,2
20110508,78.62,2
20110509,74.55,2
20110510,72.255,2
20110511,69.107,2
20110512,66.833,2
20110513,64.906,2
20110514,62.101,2
20110515,60.05,2
20110516,56.186,2
20110517,53.423,2
20110518,51.312,2
20110519,49.844,2
20110520,49.63,2
20110521,48.103,2
20110522,48.177,2
20110523,46.152,2
20110524,45.592,2
20110525,44.141,2
20110526,40.619,2
20110527,37.93,2
20110528,35.885,2
20110529,35.021,2
20110530,33.889,2
20110531,33.99,2
20110601,32.496,2
20110602,30.95,2
20110603,28.493,2
20110604,26.448,2
20110605,25.329,2
20110606,24.615,2
20110607,25.163,2
20110608,24.707,2
20110609,25.229,2
20110610,23.447,2
20110611,22.787,2
20110612,23.114,2
20110613,25.365,2
20110614,25.423,2
20110615,26.016,2
20110616,25.539,1
20110617,24.382,1
20110618,24.324,1
20110619,25.407,1
20110620,25.869,1
20110621,25.784,1
20110622,25.653,1
20110623,24.359,1
20110624,25.015,1
20110625,22.192,1
20110626,20.341,1
20110627,19.509,1
20110628,19.661,1
20110629,20.903,1
20110630,20.349,1
20110701,20.662,1
20110702,20.587,1
20110703,20.696,1
20110704,20.953,1
20110705,20.41,1
20110706,21.25,1
20110707,19.904,1
20110708,19.689,1
20110709,19.012,1
20110710,18.254,1
20110711,17.068,1
20110712,16.109,1
20110713,15.897,1
20110714,15.692,1
20110715,15.018,1
20110716,14.686,1
20110717,13.868,1
20110718,12.974,1
20110719,12.734,1
20110720,13.595,2
20110721,12.473,2
20110722,12.65,2
20110723,12.268,2
20110724,11.822,2
20110725,11.248,2
20110726,11.246,2
20110727,11.833,2
20110728,12.428,2
20110729,12.494,2
20110730,11.765,2
20110731,12.191,2
20110801,12.477,2
20110802,12.929,2
20110803,12.878,2
20110804,13.044,2
20110805,11.511,2
20110806,11.381,2
20110807,10.313,2
20110808,10.081,2
20110809,10.993,2
20110810,10.072,2
20110811,9.154,2
20110812,9.702,2
20110813,9.733,2
20110814,9.498,2
20110815,8.143,2
20110816,9.444,2
20110817,9.062,2
20110818,10.502,2
20110819,9.434,2
20110820,10.649,2
20110821,13.206,2
20110822,13.613,2
20110823,12.31,2
20110824,11.91,2
20110825,11.885,2
20110826,11.191,2
20110827,10.64,2
20110828,9.278,2
20110829,10.109,2
20110830,11.203,2
20110831,12.542,2
20110901,11.707,2
20110902,10.722,2
20110903,10.544,2
20110904,8.835,2
20110905,8.4,2
20110906,7.94,2
20110907,7.71,2
20110908,7.277,2
20110909,6.747,2
20110910,5.858,2
20110911,6.329,2
20110912,5.354,2
20110913,5.109,2
20110914,4.68,2
20110915,4.674,2
20110916,3.972,2
20110917,4.13,2
20110918,4.471,2
20110919,3.558,2
20110920,3.54,2
20110921,3.222,2
20110922,3.604,2
20110923,3.797,2
20110924,3.548,2
20110925,3.717,2
20110926,3.303,2
20110927,3.372,2
20110928,3.753,2
20110929,3.751,2
20110930,3.107,2
20111001,3.489,2
20111002,3.023,2
20111003,6.023,2
20111004,8.828,2
20111005,8.378,2
20111006,10.064,2
20111007,15.429,2
20111008,14.347,2
20111009,13.304,2
20111010,11.784,2
20111011,10.578,2
20111012,9.343,2
20111013,8.114,1
20111014,7.709,1
20111015,5.997,1
20111016,5.707,1
20111017,4.889,1
20111018,4.351,1
20111019,4.682,1
20111020,5.021,1
20111021,4.388,1
20111022,4.428,1
20111023,3.758,1
20111024,8.786,1
20111025,9.23,1
20111026,3.007,1
20111027,1.616,1
20111028,1.312,1
20111029,3.343,1
20111030,11.681,1
20111031,7.237,1
20111101,6.193,1
20111102,10.222,1
20111103,9.889,1
20111104,9.237,1
20111105,10.563,1
20111106,9.39,1
20111107,9.579,1
20111108,8.071,1
20111109,7.905,1
20111110,6.475,1
20111111,5.848,1
20111112,4.775,1
20111113,4.437,1
20111114,4.159,1
20111115,3.565,1
20111116,2.964,1
20111117,2.903,1
20111118,3.122,1
20111119,3.509,1
20111120,4.236,1
20111121,6.683,1
20111122,17.761,1
20111123,20.3,1
20111124,15.17,1
20111125,24.441,1
20111126,20.152,1
20111127,15.094,1
20111128,14.821,1
20111129,13.46,1
20111130,10.402,1
20111201,8.94,1
20111202,8.623,1
20111203,7.257,1
20111204,6.464,1
20111205,5.846,1
20111206,5.267,1
20111207,,170
20111208,,170
20111209,,170
20111210,,170
20111211,,170
20111212,,170
20111213,,170
20111214,,170
20111215,,170
20111216,,170
20111217,,170
20111218,,170
20111219,,170
20111220,,170
20111221,,170
20111222,,170
20111223,,170
20111224,,170
20111225,,170
20111226,,170
20111227,,170
20111228,,170
20111229,,170
20111230,,170
20111231,,170
20120101,,170
20120102,,170
20120103,,170
20120104,,170
20120105,,170
20120106,,170
20120107,,170
20120108,,170
20120109,,170
20120110,,170
20120111,,170
20120112,,170
20120113,,170
20120114,,170
20120115,,170
20120116,,170
20120117,,170
20120118,,170
20120119,,170
20120120,,170
20120121,,170
20120122,,170
20120123,,170
20120124,,170
20120125,,170
20120126,,170
20120127,,170
20120128,,170
20120129,,170
20120130,,170
20120131,,170
20120201,,170
20120202,,170
20120203,,170
20120204,,170
20120205,,170
20120206,,170
20120207,,170
20120208,,170
20120209,,170
20120210,,170
20120211,,170
20120212,,170
20120213,,170
20120214,,170
20120215,,170
20120216,,170
20120217,,170
20120218,,170
20120219,,170
20120220,,170
20120221,,170
20120222,,170
20120223,,170
20120224,,170
20120225,,170
20120226,,170
20120227,,170
20120228,,170
20120229,,170
20120301,,170
20120302,,170
20120303,,170
20120304,,170
20120305,,170
20120306,,170
20120307,,170
20120308,,170
20120309,,170
20120310,,170
20120311,,170
20120312,,170
20120313,,170
20120314,,170
20120315,,170
20120316,,170
20120317,,170
20120318,,170
20120319,,170
20120320,,170
20120321,,170
20120322,,170
20120323,,170
20120324,,170
20120325,,170
20120326,,170
20120327,,170
20120328,,170
20120329,,170
20120330,,170
20120331,,170
20120401,,170
20120402,,170
20120403,,170
20120404,,170
20120405,,170
20120406,,170
20120407,,170
20120408,,170
20120409,,170
20120410,,170
20120411,,170
20120412,,170
20120413,,170
20120414,,170
20120415,,170
20120416,,170
20120417,,170
20120418,,170
20120419,,170
20120420,,170
20120421,,170
20120422,,170
20120423,,170
20120424,,170
20120425,,170
20120426,,170
20120427,,170
20120428,,170
20120429,,170
20120430,,170
20120501,,170
20120502,,170
20120503,,170
20120504,,170
20120505,,170
20120506,,170
20120507,,170
20120508,,170
20120509,,170
20120510,,170
20120511,,170
20120512,,170
20120513,,170
20120514,,170
20120515,,170
20120516,,170
20120517,,170
20120518,,170
20120519,,170
20120520,,170
20120521,,170
20120522,,170
20120523,,170
20120524,,170
20120525,,170
20120526,,170
20120527,,170
20120528,,170
20120529,,170
20120530,,170
20120531,,170
20120601,,170
20120602,,170
20120603,,170
20120604,,170
20120605,,170
20120606,,170
20120607,,170
20120608,,170
20120609,,170
20120610,,170
20120611,,170
20120612,,170
20120613,,170
20120614,,170
20120615,,170
20120616,,170
20120617,,170
20120618,,170
20120619,,170
20120620,,170
20120621,,170
20120622,,170
20120623,,170
20120624,,170
20120625,,170
20120626,,170
20120627,,170
20120628,,170
20120629,,170
20120630,,170
20120701,,170
20120702,,170
20120703,,170
20120704,,170
20120705,,170
20120706,,170
20120707,,170
20120708,,170
20120709,,170
20120710,,170
20120711,,170
20120712,,170
20120713,,170
20120714,,170
20120715,,170
20120716,,170
20120717,,170
20120718,,170
20120719,,170
20120720,,170
20120721,,170
20120722,,170
20120723,,170
20120724,,170
20120725,,170
20120726,,170
20120727,,170
20120728,,170
20120729,,170
20120730,,170
20120731,,170
20120801,,170
20120802,,170
20120803,,170
20120804,,170
20120805,,170
20120806,,170
20120807,,170
20120808,,170
20120809,,170
20120810,,170
20120811,,170
20120812,,170
20120813,,170
20120814,,170
20120815,,170
20120816,,170
20120817,,170
20120818,,170
20120819,,170
20120820,,170
20120821,,170
20120822,,170
20120823,,170
20120824,,170
20120825,,170
20120826,,170
20120827,,170
20120828,,170
20120829,,170
20120830,,170
20120831,,170
20120901,,170
20120902,,170
20120903,,170
20120904,,170
20120905,,170
20120906,,170
20120907,,170
20120908,,170
20120909,,170
20120910,,170
20120911,,170
20120912,,170
20120913,,170
20120914,,170
20120915,,170
20120916,,170
20120917,,170
20120918,,170
20120919,,170
20120920,,170
20120921,,170
20120922,,170
20120923,,170
20120924,,170
20120925,,170
20120926,,170
20120927,,170
20120928,,170
20120929,,170
20120930,,170
20121001,,170
20121002,,170
20121003,,170
20121004,,170
20121005,,170
20121006,,170
20121007,,170
20121008,,170
20121009,,170
20121010,,170
20121011,,170
20121012,,170
20121013,,170
20121014,,170
20121015,,170
20121016,,170
20121017,,170
20121018,,170
20121019,,170
20121020,,170
20121021,,170
20121022,,170
20121023,,170
20121024,,170
20121025,,170
20121026,,170
20121027,,170
20121028,,170
20121029,,170
20121030,,170
20121031,,170
20121101,,170
20121102,,170
20121103,,170
20121104,,170
20121105,,170
20121106,,170
20121107,,170
20121108,,170
20121109,,170
20121110,,170
20121111,,170
20121112,,170
20121113,,170
20121114,,170
20121115,,170
20121116,,170
20121117,,170
20121118,,170
20121119,,170
20121120,,170
20121121,,170
20121122,,170
20121123,,170
20121124,,170
20121125,,170
20121126,,170
20121127,,170
20121128,,170
20121129,,170
20121130,,170
20121201,,170
20121202,,170
20121203,,170
20121204,,170
20121205,,170
20121206,,170
20121207,,170
20121208,,170
20121209,,170
20121210,,170
20121211,,170
20121212,,170
20121213,,170
20121214,,170
20121215,,170
20121216,,170
20121217,,170
20121218,,170
20121219,,170
20121220,,170
20121221,,170
20121222,,170
20121223,,170
20121224,,170
20121225,,170
20121226,,170
20121227,,170
20121228,,170
20121229,,170
20121230,,170
20121231,,170
20130101,,170
20130102,,170
20130103,,170
20130104,,170
20130105,,170
20130106,,170
20130107,,170
20130108,,170
20130109,,170
20130110,,170
20130111,,170
20130112,,170
20130113,,170
20130114,,170
20130115,,170
20130116,,170
20130117,,170
20130118,,170
20130119,,170
20130120,,170
20130121,,170
20130122,,170
20130123,,170
20130124,,170
20130125,,170
20130126,,170
20130127,,170
20130128,,170
20130129,,170
20130130,,170
20130131,,170
20130201,,170
20130202,,170
20130203,,170
20130204,,170
20130205,,170
20130206,,170
20130207,,170
20130208,,170
20130209,,170
20130210,,170
20130211,,170
20130212,,170
20130213,,170
20130214,,170
20130215,,170
20130216,,170
20130217,,170
20130218,,170
20130219,,170
20130220,,170
20130221,,170
20130222,,170
20130223,,170
20130224,,170
20130225,,170
20130226,,170
20130227,,170
20130228,,170
20130301,,170
20130302,,170
20130303,,170
20130304,,170
20130305,,170
20130306,,170
20130307,,170
20130308,,170
20130309,,170
20130310,,170
20130311,,170
20130312,,170
20130313,,170
20130314,,170
20130315,,170
20130316,,170
20130317,,170
20130318,,170
20130319,,170
20130320,,170
20130321,,170
20130322,,170
20130323,,170
20130324,,170
20130325,,170
20130326,,170
20130327,,170
20130328,,170
20130329,,170
20130330,,170
20130331,,170
20130401,,170
20130402,,170
20130403,,170
20130404,,170
20130405,,170
20130406,,170
20130407,,170
20130408,,170
20130409,,170
20130410,,170
20130411,,170
20130412,,170
20130413,,170
20130414,,170
20130415,,170
20130416,,170
20130417,,170
20130418,,170
20130419,,170
20130420,,170
20130421,,170
20130422,,170
20130423,,170
20130424,,170
20130425,,170
20130426,,170
20130427,,170
20130428,,170
20130429,,170
20130430,,170
20130501,,170
20130502,,170
20130503,,170
20130504,,170
20130505,,170
20130506,,170
20130507,,170
20130508,,170
20130509,,170
20130510,,170
20130511,,170
20130512,,170
20130513,,170
20130514,,170
20130515,,170
20130516,,170
20130517,,170
20130518,,170
20130519,,170
20130520,,170
20130521,,170
20130522,,170
20130523,,170
20130524,,170
20130525,,170
20130526,,170
20130527,,170
20130528,,170
20130529,,170
20130530,,170
20130531,,170
20130601,,170
20130602,,170
20130603,,170
20130604,,170
20130605,,170
20130606,,170
20130607,,170
20130608,,170
20130609,,170
20130610,,170
20130611,,170
20130612,,170
20130613,,170
20130614,,170
20130615,,170
20130616,,170
20130617,,170
20130618,,170
20130619,,170
20130620,,170
20130621,,170
20130622,,170
20130623,,170
20130624,,170
20130625,,170
20130626,,170
20130627,,170
20130628,,170
20130629,,170
20130630,,170
20130701,,170
20130702,,170
20130703,,170
20130704,,170
20130705,,170
20130706,,170
20130707,,170
20130708,,170
20130709,,170
20130710,,170
20130711,,170
20130712,,170
20130713,,170
20130714,,170
20130715,,170
20130716,,170
20130717,,170
20130718,,170
20130719,,170
20130720,,170
20130721,,170
20130722,,170
20130723,,170
20130724,,170
20130725,,170
20130726,,170
20130727,,170
20130728,,170
20130729,,170
20130730,,170
20130731,,170
20130801,,170
20130802,,170
20130803,,170
20130804,,170
20130805,,170
20130806,,170
20130807,,170
20130808,,170
20130809,,170
20130810,,170
20130811,,170
20130812,,170
20130813,,170
20130814,,170
20130815,,170
20130816,,170
20130817,,170
20130818,,170
20130819,,170
20130820,,170
20130821,,170
20130822,,170
20130823,,170
20130824,,170
20130825,,170
20130826,,170
20130827,,170
20130828,,170
20130829,,170
20130830,,170
20130831,,170
20130901,,170
20130902,,170
20130903,,170
20130904,,170
20130905,,170
20130906,,170
20130907,,170
20130908,,170
20130909,,170
20130910,,170
20130911,,170
20130912,,170
20130913,,170
20130914,,170
20130915,,170
20130916,,170
20130917,,170
20130918,,170
20130919,,170
20130920,,170
20130921,,170
20130922,,170
20130923,,170
20130924,,170
20130925,,170
20130926,,170
20130927,,170
20130928,,170
20130929,,170
20130930,,170
20131001,,170
20131002,,170
20131003,,170
20131004,,170
20131005,,170
20131006,,170
20131007,,170
20131008,,170
20131009,,170
20131010,,170
20131011,,170
20131012,,170
20131013,,170
20131014,,170
20131015,,170
20131016,,170
20131017,,170
20131018,,170
20131019,,170
20131020,,170
20131021,,170
20131022,,170
20131023,,170
20131024,,170
20131025,,170
20131026,,170
20131027,,170
20131028,,170
20131029,,170
20131030,,170
20131031,,170
20131101,,170
20131102,,170
20131103,,170
20131104,,170
20131105,,170
20131106,,170
20131107,,170
20131108,,170
20131109,,170
20131110,,170
20131111,,170
20131112,,170
20131113,,170
20131114,,170
20131115,,170
20131116,,170
20131117,,170
20131118,,170
20131119,,170
20131120,,170
20131121,,170
20131122,,170
20131123,,170
20131124,,170
20131125,,170
20131126,,170
20131127,,170
20131128,,170
20131129,,170
20131130,,170
20131201,,170
20131202,,170
20131203,,170
20131204,,170
20131205,,170
20131206,,170
20131207,,170
20131208,,170
20131209,,170
20131210,,170
20131211,,170
20131212,,170
20131213,,170
20131214,,170
20131215,,170
20131216,,170
20131217,,170
20131218,,170
20131219,,170
20131220,,170
20131221,,170
20131222,,170
20131223,,170
20131224,,170
20131225,,170
20131226,,170
20131227,,170
20131228,,170
20131229,,170
20131230,,170
20131231,,170
20140101,,170
20140102,,170
20140103,,170
20140104,,170
20140105,,170
20140106,,170
20140107,,170
20140108,,170
20140109,,170
20140110,,170
20140111,,170
20140112,,170
20140113,,170
20140114,,170
20140115,,170
20140116,,170
20140117,,170
20140118,,170
20140119,,170
20140120,,170
20140121,,170
20140122,,170
20140123,,170
20140124,,170
20140125,,170
20140126,,170
20140127,,170
20140128,,170
20140129,,170
20140130,,170
20140131,,170
20140201,,170
20140202,,170
20140203,,170
20140204,,170
20140205,,170
20140206,,170
20140207,,170
20140208,,170
20140209,,170
20140210,,170
20140211,,170
20140212,,170
20140213,,170
20140214,,170
20140215,,170
20140216,,170
20140217,,170
20140218,,170
20140219,,170
20140220,,170
20140221,,170
20140222,,170
20140223,,170
20140224,,170
20140225,,170
20140226,,170
20140227,,170
20140228,,170
20140301,,170
20140302,,170
20140303,,170
20140304,,170
20140305,,170
20140306,,170
20140307,,170
20140308,,170
20140309,,170
20140310,,170
20140311,,170
20140312,,170
20140313,,170
20140314,,170
20140315,,170
20140316,,170
20140317,,170
20140318,,170
20140319,,170
20140320,,170
20140321,,170
20140322,,170
20140323,,170
20140324,,170
20140325,,170
20140326,,170
20140327,,170
20140328,,170
20140329,,170
20140330,,170
20140331,,170
20140401,,170
20140402,,170
20140403,,170
20140404,,170
20140405,,170
20140406,,170
20140407,,170
20140408,,170
20140409,,170
20140410,,170
20140411,,170
20140412,,170
20140413,,170
20140414,,170
20140415,,170
20140416,,170
20140417,,170
20140418,,170
20140419,,170
20140420,,170
20140421,,170
20140422,,170
20140423,,170
20140424,,170
20140425,,170
20140426,,170
20140427,,170
20140428,,170
20140429,,170
20140430,,170
20140501,,170
20140502,,170
20140503,,170
20140504,,170
20140505,,170
20140506,,170
20140507,,170
20140508,,170
20140509,,170
20140510,,170
20140511,,170
20140512,,170
20140513,,170
20140514,,170
20140515,,170
20140516,,170
20140517,,170
20140518,,170
20140519,,170
20140520,,170
20140521,,170
20140522,,170
20140523,,170
20140524,,170
20140525,,170
20140526,,170
20140527,,170
20140528,,170
20140529,,170
20140530,,170
20140531,,170
20140601,,170
20140602,,170
20140603,,170
20140604,,170
20140605,,170
20140606,,170
20140607,,170
20140608,,170
20140609,,170
20140610,,170
20140611,,170
20140612,,170
20140613,,170
20140614,,170
20140615,,170
20140616,,170
20140617,,170
20140618,,170
20140619,,170
20140620,,170
20140621,,170
20140622,,170
20140623,,170
20140624,,170
20140625,,170
20140626,,170
20140627,,170
20140628,,170
20140629,,170
20140630,,170
20140701,,170
20140702,,170
20140703,,170
20140704,,170
20140705,,170
20140706,,170
20140707,,170
20140708,,170
20140709,,170
20140710,,170
20140711,,170
20140712,,170
20140713,,170
20140714,,170
20140715,,170
20140716,,170
20140717,,170
20140718,,170
20140719,,170
20140720,,170
20140721,,170
20140722,,170
20140723,,170
20140724,,170
20140725,,170
20140726,,170
20140727,,170
20140728,,170
20140729,,170
20140730,,170
20140731,,170
20140801,,170
20140802,,170
20140803,,170
20140804,,170
20140805,,170
20140806,,170
20140807,,170
20140808,,170
20140809,,170
20140810,,170
20140811,,170
20140812,,170
20140813,,170
20140814,,170
20140815,,170
20140816,,170
20140817,,170
20140818,,170
20140819,,170
20140820,,170
20140821,,170
20140822,,170
20140823,,170
20140824,,170
20140825,,170
20140826,,170
20140827,,170
20140828,,170
20140829,,170
20140830,,170
20140831,,170
20140901,,170
20140902,,170
20140903,,170
20140904,,170
20140905,,170
20140906,,170
20140907,,170
20140908,,170
20140909,,170
20140910,,170
20140911,,170
20140912,,170
20140913,,170
20140914,,170
20140915,,170
20140916,,170
20140917,,170
20140918,,170
20140919,,170
20140920,,170
20140921,,170
20140922,,170
20140923,,170
20140924,,170
20140925,,170
20140926,,170
20140927,,170
20140928,,170
20140929,,170
20140930,,170
20141001,,170
20141002,,170
20141003,,170
20141004,,170
20141005,,170
20141006,,170
20141007,,170
20141008,,170
20141009,,170
20141010,,170
20141011,,170
20141012,,170
20141013,,170
20141014,,170
20141015,,170
20141016,,170
20141017,,170
20141018,,170
20141019,,170
